,lat,long
224,42.35696522613825,-70.99915314887555
225,42.356947368828656,-70.99933717369895
226,42.35694770865752,-70.99941523896223
227,42.35697706895202,-70.99941500663803
228,42.35697737953733,-70.9996754711523
229,42.35697851881803,-70.99993741123305
230,42.35697971055959,-71.00021155987598
231,42.35697025466202,-71.00049874323358
232,42.3569435618146,-71.00073426485302
233,42.356895513115866,-71.0009174166525
234,42.356877586971564,-71.00108663955028
235,42.35682994309958,-71.00142702789594
236,42.356773347350824,-71.00172790127125
237,42.35667830066753,-71.00221147971364
238,42.356611708823465,-71.00248615891151
239,42.356545402843864,-71.00282669261726
240,42.35656609642747,-71.00285279767384
241,42.35656583969071,-71.00298377517537
242,42.35653687338151,-71.00307538730009
243,42.3564416287648,-71.00332365083023
244,42.35640289611671,-71.00344160932289
245,42.35631625755563,-71.00358621118117
246,42.35631636775452,-71.00361174109341
247,42.35637011945926,-71.0036675567645
248,42.3563125008921,-71.00373312546185
249,42.35623529699265,-71.0038380644718
250,42.35607139775685,-71.0040750252627
251,42.3559273037613,-71.00432330039422
252,42.355846027267354,-71.00443826223075
253,42.35581246814846,-71.00454655634252
254,42.355739853364575,-71.00463481109081
255,42.35578833783349,-71.00474246385079
256,42.355759257023465,-71.00480780879666
257,42.355673205865884,-71.00489727655129
258,42.35564412426331,-71.00496224866656
259,42.35561637336995,-71.00514523345427
260,42.355598160696175,-71.00524971187902
261,42.35559778824382,-71.00535441854389
262,42.355608404084975,-71.00558963892853
263,42.35564732769504,-71.0057069877153
264,42.355667314818504,-71.00582485478442
265,42.35570194433186,-71.00596517392455
266,42.35562024630975,-71.00604609586466
267,42.35555269354595,-71.0060995304709
268,42.35550418674905,-71.0061779752999
269,42.355426866035145,-71.00625664367357
270,42.35534987700458,-71.00634862492694
271,42.35529214733466,-71.00638866426256
272,42.35515687061924,-71.00645446619062
273,42.3550499115515,-71.0064686186414
274,42.35492434589509,-71.00643112019888
275,42.35486616364553,-71.00636572097306
276,42.3547590396355,-71.00634102790198
277,42.35468219844208,-71.00627577211884
278,42.35456425839851,-71.00622489926518
279,42.35448758711804,-71.00619922843414
280,42.35440959508289,-71.00612177240158
281,42.354282256680726,-71.00592668483688
282,42.35417577310687,-71.00579691734367
283,42.35409772805028,-71.00570614356174
284,42.3540777388044,-71.00558865332059
285,42.35408739290718,-71.00553678013551
286,42.35407635282453,-71.00545769384502
287,42.35404714384366,-71.00530179591587
288,42.35409482563977,-71.00522299210131
289,42.35415292700297,-71.00507861718334
290,42.354162414101246,-71.00498716185453
291,42.35431727914243,-71.00494636549972
292,42.35447282565548,-71.00487189499634
293,42.354529656880885,-71.00481484178735
294,42.35456801381454,-71.00480122363433
295,42.354635680697896,-71.0047744246683
296,42.35471288973857,-71.00473423299032
297,42.35478916757911,-71.00466889341456
298,42.35480941406392,-71.00459067082147
299,42.35484908033707,-71.00449897931077
300,42.35488645567782,-71.00451163435645
301,42.35495428376641,-71.00452331048686
302,42.354993416103646,-71.00449784883571
303,42.355060798709616,-71.004405933808
304,42.35508894235698,-71.00431433331178
305,42.35507827286422,-71.00413053895775
306,42.35509971108035,-71.00394797255395
307,42.35512331073816,-71.0038205183881
308,42.35512253321739,-71.00364034491214
309,42.3550655893894,-71.00348096681493
310,42.354953647411655,-71.00335790123684
311,42.35487464939528,-71.00336481381659
312,42.354781946907906,-71.0033762704514
313,42.35358590240609,-71.0039106361252
314,42.35416267490665,-71.02019911575344
315,42.35606269341124,-71.02409611589901
316,42.35716899325833,-71.02639316796655
317,42.35722954945897,-71.02643859364936
318,42.35731938981716,-71.026397962031
319,42.357413940778386,-71.02636876724823
320,42.3574957246605,-71.0263714833605
321,42.357563473965385,-71.02636394663594
322,42.35771163509526,-71.02642536495193
323,42.35772449904349,-71.02648409881283
324,42.35770487434436,-71.02651643264484
325,42.35770527387319,-71.02728082333495
326,42.357725178610565,-71.02731656627391
327,42.35768447400131,-71.0274274938602
328,42.358079854168906,-71.02821853881349
329,42.35822312228991,-71.02815864460014
330,42.35822989254549,-71.02806979524556
331,42.35949901384753,-71.02752901173528
332,42.35950861643516,-71.02766250820494
333,42.360030687395096,-71.02743031668899
334,42.36002821187999,-71.0272956575912
335,42.360771036122046,-71.02696116885828
336,42.3608136762695,-71.0269871230483
337,42.36084308621747,-71.02693177013212
338,42.36166753926607,-71.02656262533921
339,42.36172282797706,-71.02659477199337
340,42.36175738477554,-71.02652347202206
341,42.362293443213346,-71.02629004974204
342,42.36233538649911,-71.02628011381503
343,42.36274877426248,-71.02624445701872
344,42.36278267451781,-71.02628046550439
345,42.36282174147848,-71.02623799001721
346,42.363316078210566,-71.0262017263479
347,42.363380567902276,-71.02626969950022
348,42.363580833231616,-71.02625635729358
349,42.36363948423111,-71.02617192379836
350,42.36379182155343,-71.02618151188436
351,42.363841760984975,-71.02618113780895
352,42.36389170221653,-71.0261807637195
353,42.36397816820456,-71.02618714746085
354,42.364038594823775,-71.02620112310747
355,42.36409930303192,-71.02621658016908
356,42.364175997733774,-71.02624930918522
357,42.36423676627405,-71.026279197835
358,42.36426262740665,-71.02629565530675
359,42.364288771907404,-71.02631358931586
360,42.36431190426421,-71.02633376629302
361,42.36433421835055,-71.0263550602183
362,42.364358416418646,-71.02636709304227
363,42.36437551519126,-71.0264546580575
364,42.3644309218596,-71.02644832502604
365,42.36444090224625,-71.02647341284234
366,42.36446681084398,-71.02650096967815
367,42.364491888701714,-71.02652705289016
368,42.364517817999676,-71.02655942312255
369,42.364543743958954,-71.02659142192239
370,42.36457049337369,-71.026623784856
371,42.36459752095064,-71.0266561433074
372,42.36462345664287,-71.02669073279311
373,42.36464775210355,-71.02672644296312
374,42.364662119339634,-71.02675038606205
375,42.364722063151476,-71.02684725693662
376,42.36477625367448,-71.02681206914573
377,42.3647970513708,-71.0268648271717
378,42.36475714156136,-71.02690249758894
379,42.364752625829,-71.02693842581431
380,42.364855363697814,-71.0271659646057
381,42.364901558701426,-71.02718856037518
382,42.36492842552065,-71.02718206978012
383,42.36494001609847,-71.0271978939227
384,42.36515770229447,-71.02768507882915
385,42.36512608202077,-71.02780298415912
386,42.36406831023238,-71.02862456487112
387,42.36392328578982,-71.02825673169774
388,42.36380428580695,-71.02834642706804
389,42.36377676933118,-71.02839473639506
390,42.363710306421204,-71.02844814339376
391,42.36366571149081,-71.02848066944759
392,42.36362848598723,-71.02850388634037
393,42.36359483823139,-71.02852929812528
394,42.363541462714615,-71.02856225855334
395,42.36354508506485,-71.02857555377847
396,42.363541585569344,-71.02859223202896
397,42.363534474327786,-71.02859820196501
398,42.363513126947545,-71.0286116820543
399,42.36350063869524,-71.02864433769453
400,42.3634812931684,-71.02867815399308
401,42.363489314290746,-71.0286936368058
402,42.3634659795506,-71.02882479657275
403,42.36344840697043,-71.02888968230084
404,42.36344146300142,-71.02893561633488
405,42.36343439115824,-71.0289512103498
406,42.36342980842442,-71.02897159318002
407,42.36343979551243,-71.02899779173373
408,42.36345636008465,-71.02908906278563
409,42.36344944031958,-71.02914202798709
410,42.36344060750458,-71.02919611577768
411,42.36343561065415,-71.02924906664342
412,42.36341186566406,-71.02934766782657
413,42.36339990220733,-71.02944174663286
414,42.36338576560651,-71.02947404040525
415,42.36333955227097,-71.02951397800507
416,42.36333770252235,-71.02953101049917
417,42.36330688967446,-71.02957934225142
418,42.36317578137211,-71.02959326915725
419,42.36316623274474,-71.02960666352165
420,42.36316358165254,-71.02962962247197
421,42.363161308806184,-71.02974508456894
422,42.36316155840746,-71.0298061358464
423,42.363178692328646,-71.02983598270332
424,42.3632025779076,-71.02983839214652
425,42.363229482125966,-71.02984189358345
426,42.3632572112631,-71.0298450162018
427,42.36328297599253,-71.02983779457149
428,42.363311489267,-71.0298316632938
429,42.36334328237663,-71.0298218062174
430,42.36337290125303,-71.02981788828676
431,42.363399541752614,-71.02982360840774
432,42.36345305074732,-71.02982321067773
433,42.36351097878004,-71.0298301805211
434,42.36352600303185,-71.02981304884766
435,42.363566918770005,-71.02982014392855
436,42.363571593014676,-71.02982232955586
437,42.363580535136464,-71.02986185708252
438,42.36359050929627,-71.02988472234121
439,42.36359580409912,-71.02990503296013
440,42.36360761535312,-71.02990753703331
441,42.36361729711493,-71.02992670790726
442,42.36365654962671,-71.02992974494823
443,42.36369592250973,-71.02996201503026
444,42.36370508380957,-71.02998821512891
445,42.36370962258533,-71.03002444673487
446,42.363717723029815,-71.03005916718341
447,42.363727747379656,-71.03009498778584
448,42.3637323299316,-71.03014194342154
449,42.361276644858854,-71.0325678315514
450,42.36049663324891,-71.03374983675421
451,42.360484872919606,-71.03396267772165
452,42.362502034112616,-71.05060088408503
453,42.36207255411482,-71.04910824004925
454,42.36209991086219,-71.04896050506498
455,42.362124954201256,-71.04881106871048
456,42.36213273837815,-71.04876661654174
457,42.36208438612171,-71.04875253000546
458,42.36220970710701,-71.04796239516803
459,42.361946498038776,-71.0478799163677
460,42.36181432953693,-71.04867268264512
461,42.36155636522244,-71.04859756052286
462,42.3613930463486,-71.0494264347657
463,42.36168756088004,-71.04951462279934
464,42.36198893057981,-71.05051446767548
465,42.36195059922881,-71.05053620386423
466,42.36195176135574,-71.05055321394745
467,42.361812957052614,-71.05063449294747
468,42.361871391184906,-71.05077135336462
469,42.36187956648419,-71.05082753625015
470,42.36171573086984,-71.05082388873906
471,42.36160430944618,-71.05082097860655
472,42.36150001305811,-71.05081579880914
473,42.36137183421963,-71.05080820171642
474,42.36129141376696,-71.05080285120114
475,42.36119421874057,-71.05078911135641
476,42.36110255852304,-71.05078754318997
477,42.360960131030744,-71.05078485333277
478,42.36078970723634,-71.05078125276987
479,42.36070326838429,-71.05078075707289
480,42.36063027140422,-71.05078016713601
481,42.36063026562449,-71.05077868740511
482,42.360631911637476,-71.05070800355256
483,42.360642616535934,-71.05070903826099
484,42.36067835196422,-71.05051416090367
485,42.36058549632661,-71.05048707043431
486,42.36061346200468,-71.05034035125658
487,42.36069035235719,-71.04993390976202
488,42.36071230534754,-71.04986382302353
489,42.360727638892406,-71.04971496806368
490,42.360652506531274,-71.04958933374188
491,42.360672534193185,-71.04930798933971
492,42.36040773830014,-71.04924031349998
493,42.360420805793574,-71.04914401852123
494,42.36034853080386,-71.0491167834806
495,42.36051261915802,-71.04848512775827
496,42.360622091341725,-71.04778244644992
497,42.360629737439474,-71.04770321244277
498,42.360385666195356,-71.0476723953904
499,42.36037763788627,-71.04772425554381
500,42.36004066903075,-71.04765562539413
501,42.3597448236572,-71.05016633592727
502,42.35973245589329,-71.05016161316534
503,42.3596480386172,-71.05067872962852
504,42.359645466432774,-71.05072204056971
505,42.3592187290099,-71.05071433924266
506,42.35926926748823,-71.05044610242449
507,42.359277197824994,-71.05043864858001
508,42.35957705049014,-71.04845813655973
509,42.359270212919725,-71.04837596696083
510,42.35924304333231,-71.04851453905229
511,42.35896998145028,-71.04843841889854
512,42.35891681943538,-71.0487366445348
513,42.358719817626756,-71.0486733035592
514,42.35861622744324,-71.04933817573837
515,42.358863481627466,-71.04941078201927
516,42.358945937227546,-71.04958446570251
517,42.358829458805154,-71.05032306239741
518,42.358234757816774,-71.05016856193602
519,42.35835648873764,-71.04943992349568
520,42.358134510799964,-71.04937527666294
521,42.358110797260025,-71.0494860720443
522,42.35789483423318,-71.04941546362708
523,42.35787303167524,-71.04952365456688
524,42.357653554884855,-71.04946639106174
525,42.35757808819047,-71.04974552860189
526,42.357342671596605,-71.04968245563525
527,42.357487423021006,-71.04908685831978
528,42.35741044761087,-71.04905114530357
529,42.35739360161657,-71.04902389039579
530,42.357371247261135,-71.04899149037445
531,42.35734154519968,-71.04897505282483
532,42.35730941087576,-71.0489678810259
533,42.35727921893785,-71.04896587613463
534,42.35724358541404,-71.04897575122678
535,42.35718833883317,-71.04895320685004
536,42.35696387700219,-71.04986422317033
537,42.35685602050572,-71.04986129322121
538,42.356857893912895,-71.04921861884219
539,42.35680082985715,-71.0492216121697
540,42.35676339220381,-71.04919154363753
541,42.356698300390704,-71.04917757847551
542,42.35665911012777,-71.04919006541063
543,42.35661915523916,-71.04921809986328
544,42.35656208449944,-71.04921961840601
545,42.35656103391121,-71.04986227906983
546,42.35631793394271,-71.04986881925879
547,42.35632987926021,-71.04997677091734
548,42.35608936161672,-71.05001214879161
549,42.35604749188761,-71.04976123253081
550,42.3561514750024,-71.04968612433895
551,42.35620754685371,-71.04970977620076
552,42.3562661187849,-71.0496708818113
553,42.35628720061366,-71.04958896386484
554,42.35625502733485,-71.04950150641149
555,42.356195126710794,-71.04948158540176
556,42.35613382622234,-71.04952419912685
557,42.35611793723397,-71.04960126706567
558,42.355680146077475,-71.04992367403786
559,42.355652516789505,-71.04994569885933
560,42.35498581903598,-71.05032633213158
561,42.354811442140104,-71.05043449499337
562,42.35446336527647,-71.0506833671421
563,42.35457164435237,-71.05086499077738
564,42.35464702510868,-71.05098469787973
565,42.354542224388894,-71.05106091493786
566,42.35446234377315,-71.05112400364145
567,42.35438053764538,-71.0511860024986
568,42.354220366690406,-71.05099734660776
569,42.35407662288332,-71.05093843069157
570,42.3537870500005,-71.05113138515858
571,42.353556834627064,-71.05127582908042
572,42.35344298545905,-71.0513535844707
573,42.353339834135774,-71.05143126979965
574,42.353240484509506,-71.05149782789736
575,42.363613986340496,-71.05746455712584
576,42.35896500141959,-71.16862537730114
577,42.359150630331825,-71.16843856857045
578,42.359159369876686,-71.16839813917258
579,42.35917430290277,-71.16834256196987
580,42.35918222983588,-71.16831631136778
581,42.359199938870354,-71.16827182057162
582,42.359207887143356,-71.16825266137123
583,42.35921220339808,-71.1682427734683
584,42.359215833626976,-71.16823319506172
585,42.35921855364056,-71.16822485595193
586,42.35922194898691,-71.16821281336826
587,42.35922193564458,-71.16820818852423
588,42.35922283964675,-71.1682044838516
589,42.35922397322157,-71.16820077918861
590,42.35922737834683,-71.16819212694139
591,42.35923101659172,-71.1681850163225
592,42.3592389844142,-71.16817294974983
593,42.35924239756151,-71.1681667665063
594,42.35924603846305,-71.16816088918122
595,42.359250359154565,-71.1681525416676
596,42.35925309250361,-71.16814882618222
597,42.35925307916227,-71.1681442025498
598,42.35925580006962,-71.16813586342656
599,42.35926277758861,-71.16809728463336
600,42.35926998376723,-71.16805870584574
601,42.35928220730136,-71.16801547580047
602,42.359294433489616,-71.16797317070838
603,42.3593005621594,-71.16795741502807
604,42.359308510379854,-71.1679382557577
605,42.35933170285892,-71.16789250145256
606,42.35935534909589,-71.1678455114182
607,42.3593626184182,-71.16782882352213
608,42.35937078104053,-71.16780473105143
609,42.359379400992395,-71.16778063495882
610,42.35938849253538,-71.16776147206531
611,42.35939621116678,-71.16774200683473
612,42.359431654584824,-71.1676625802193
613,42.35944118918631,-71.16763848049244
614,42.359450270005546,-71.1676156152435
615,42.35945663442412,-71.1676023248808
616,42.35946254238723,-71.16758934281499
617,42.359467988558436,-71.16757482274316
618,42.35947500778237,-71.1675507362081
619,42.35948019408389,-71.16752542598539
620,42.3594856090488,-71.16750011455663
621,42.35948716159554,-71.16748345663555
622,42.3594907400706,-71.16745568943679
623,42.35949183170318,-71.16743779940664
624,42.35949181030552,-71.16743039962482
625,42.35948688342738,-71.16738725947978
626,42.35948430118892,-71.16736414838995
627,42.35948243794957,-71.16735244168977
628,42.35948149206053,-71.16734165515287
629,42.35948147066023,-71.1673342565862
630,42.35948140822619,-71.16731267267917
631,42.35948226046761,-71.1672910851754
632,42.35948406573666,-71.16728275080074
633,42.35948587100515,-71.16727441642558
634,42.359487675380976,-71.16726577372577
635,42.35948922789379,-71.16724911579836
636,42.35949008993657,-71.1672309198576
637,42.359491180645506,-71.16721272271337
638,42.359493422726494,-71.16719729447175
639,42.35949544951993,-71.16718649229587
640,42.35950066429435,-71.16717104841207
641,42.35950678928121,-71.16715405809157
642,42.35951835770236,-71.16712162267245
643,42.35952174579343,-71.16710711337747
644,42.35952604945115,-71.16709290759181
645,42.35953241290967,-71.16707930640841
646,42.359538774584934,-71.1670650897872
647,42.359543752640704,-71.16704687216595
648,42.359547376532404,-71.16703482825362
649,42.359550085750435,-71.16702279036822
650,42.35955365785795,-71.16699286241632
651,42.35955697272121,-71.16695307049311
652,42.3595589128778,-71.16691236081623
653,42.3595595497739,-71.16689540056704
654,42.35955881107421,-71.16687721181646
655,42.35955761950271,-71.16686056831135
656,42.359557522149316,-71.16682696093505
657,42.35955739709381,-71.16678379549792
658,42.35955910048067,-71.16674031209915
659,42.359557215734576,-71.16672120561428
660,42.35955554982541,-71.16669870635582
661,42.359553422105854,-71.16667466788563
662,42.35955267265089,-71.16665278045896
663,42.359551692735344,-71.16663027758872
664,42.35954515682953,-71.16658437098117
665,42.35954442523533,-71.16656865004806
666,42.35954235023035,-71.16656280273045
667,42.35954073166563,-71.1665566434643
668,42.35953888532897,-71.1665507949421
669,42.359535206964594,-71.16654372276061
670,42.35953267640549,-71.16653880404732
671,42.35952923295743,-71.16653419604792
672,42.359526474629156,-71.16652927853619
673,42.359522802521504,-71.16652436462797
674,42.359520961541136,-71.1665206743837
675,42.35952003345479,-71.16651605434002
676,42.35951727511871,-71.16651113440197
677,42.35951657570453,-71.16650651436707
678,42.35951656497581,-71.16650281447488
679,42.359515629732606,-71.1664957266232
680,42.35951469002549,-71.16648709957771
681,42.3595146694608,-71.16648000811787
682,42.35951464799803,-71.1664726071199
683,42.35951554568506,-71.166466744135
684,42.35951552422849,-71.16645934556458
685,42.359517104345066,-71.16645224566489
686,42.359517087355115,-71.16644638750225
687,42.3595234382236,-71.16642816138527
688,42.35953411233145,-71.16640313165338
689,42.35953593095137,-71.16639942211314
690,42.35953752090216,-71.16639571377864
691,42.35953956908517,-71.16639231135655
692,42.35954024435981,-71.16638860784526
693,42.359541834306725,-71.16638489829633
694,42.359542966919044,-71.16638119237295
695,42.35954386728818,-71.16637625557138
696,42.35954386102382,-71.16637409608616
697,42.359544539878996,-71.16637162708626
698,42.35954384760758,-71.16636947121899
699,42.359543844029886,-71.16636823792106
700,42.3595429293539,-71.16636824274502
701,42.359542924881744,-71.16636670112264
702,42.35954178153683,-71.16636670715262
703,42.359541092846506,-71.16636578579725
704,42.35953949216355,-71.16636579423927
705,42.35953948858934,-71.16636456215534
706,42.35953834524436,-71.16636456818537
707,42.35953674098366,-71.16636334332962
708,42.35953468028522,-71.1663621208812
709,42.35953307512071,-71.16636089481653
710,42.35952940210557,-71.16635598092228
711,42.35951883502987,-71.16633938688472
712,42.359508038391716,-71.16632248694842
713,42.35950161508504,-71.1663154292626
714,42.35949541954877,-71.16630806083386
715,42.35949082917155,-71.16630222679785
716,42.35949013690584,-71.16630007336092
717,42.35948738571746,-71.1662976200283
718,42.359485777877545,-71.16629516187847
719,42.35948371269959,-71.1662927061413
720,42.35948027908614,-71.16629149093858
721,42.35947936172623,-71.1662905707912
722,42.359477756573604,-71.1662890388282
723,42.35947569855266,-71.16628904968469
724,42.359474094291116,-71.1662878248321
725,42.35947295094613,-71.16628783086351
726,42.35947134757573,-71.16628691312123
727,42.35947066156874,-71.16628691674009
728,42.359468595495905,-71.16628415267964
729,42.35946699212898,-71.16628323615144
730,42.359465842521416,-71.16628108391423
731,42.35946514846244,-71.16627831261631
732,42.35946147902246,-71.16627463202849
733,42.35945780331946,-71.16626879317262
734,42.35945344160926,-71.16626295793658
735,42.35943119361104,-71.16623995066003
736,42.35940963340477,-71.16621755642765
